Time,generation,power(W),Irradiance (W/m2)
31/1/2023 14:15,3.948,13902.284,246.8533333
31/1/2023 14:30,2.761,10779.882,230.692
31/1/2023 14:45,2.409,9476.6455,198.8566667
31/1/2023 15:00,1.565,5705.568,143.9033333
31/1/2023 15:15,1.153,4320.74,99.24846667
31/1/2023 15:30,1.493,6109.069,121.2901333
31/1/2023 15:45,1.148,4980.9487,107.0046667
31/1/2023 16:00,1.158,3868.1567,112.0882
31/1/2023 16:15,0.678,2511.7473,67.4906
31/1/2023 16:30,0.372,1278.938,44.4438
31/1/2023 16:45,0.508,2001.496,63.1042
31/1/2023 17:00,0.292,1087.3568,40.02
31/1/2023 17:15,0.122,335.00455,28.59586667
31/1/2023 17:30,0.023,97.22502,19.63093333
31/1/2023 17:45,0.006,33.66442,16.9306
31/1/2023 18:00,0,0,12.44013333
31/1/2023 18:15,0,0,11.74073333
31/1/2023 18:30,0,0,11.6898
31/1/2023 18:45,0,0,11.82206667
31/1/2023 19:00,0,0,12.18993333
31/1/2023 19:15,0,0,12.3444
31/1/2023 19:30,0,0,12.50653333
31/1/2023 19:45,0,0,12.23393333
31/1/2023 20:00,0,0,12.58
31/1/2023 20:15,0,0,12.60186667
31/1/2023 20:30,0,0,12.77833333
31/1/2023 20:45,0,0,12.92533333
31/1/2023 21:00,0,0,13.12426667
31/1/2023 21:15,0,0,13.4334
31/1/2023 21:30,0,0,13.57326667
31/1/2023 21:45,0,0,13.5808
31/1/2023 22:00,0,0,13.43313333
31/1/2023 22:15,0,0,13.3522
31/1/2023 22:30,0,0,13.66126667
31/1/2023 22:45,0,0,13.94106667
31/1/2023 23:00,0,0,13.55093333
31/1/2023 23:15,0,0,13.7648
31/1/2023 23:30,0,0,13.94906667
31/1/2023 23:45,0,0,14.24326667
1/2/2023 0:00,0,0,14.43486667
1/2/2023 0:15,0,0,14.57493333
1/2/2023 0:30,0,0,14.73673333
1/2/2023 0:45,0,0,15.06006667
1/2/2023 1:00,0,0,14.86106667
1/2/2023 1:15,0,0,15.5754
1/2/2023 1:30,0,0,15.86273333
1/2/2023 1:45,0,0,15.94306667
1/2/2023 2:00,0,0,16.0166
1/2/2023 2:15,0,0,16.10506667
1/2/2023 2:30,0,0,16.42186667
1/2/2023 2:45,0,0,16.42133333
1/2/2023 3:00,0,0,16.47326667
1/2/2023 3:15,0,0,16.5172
1/2/2023 3:30,0,0,16.67246667
1/2/2023 3:45,0,0,16.86326667
1/2/2023 4:00,0,0,16.94426667
1/2/2023 4:15,0,0,17.1206
1/2/2023 4:30,0,0,17.09126667
1/2/2023 4:45,0,0,17.2242
1/2/2023 5:00,0,0,17.3348
1/2/2023 5:15,0,0,17.47453333
1/2/2023 5:30,0,0,17.57733333
1/2/2023 5:45,0,0,17.6874
1/2/2023 6:00,0,0,17.621
1/2/2023 6:15,0,0,17.35613333
1/2/2023 6:30,0,0,17.19486667
1/2/2023 6:45,0,0,18.25433333
1/2/2023 7:00,0,0,19.756
1/2/2023 7:15,0.062,404.101,31.2318
1/2/2023 7:30,0.191,741.06335,42.08126667
1/2/2023 7:45,0.309,1512.7854,55.80153333
1/2/2023 8:00,0.658,2535.5564,91.71373333
1/2/2023 8:15,0.461,1607.8809,67.64286667
1/2/2023 8:30,0.545,2330.7766,79.5986
1/2/2023 8:45,1.073,3972.7317,146.7173333
1/2/2023 9:00,1.268,5201.0317,141.5076667
1/2/2023 9:15,0.872,3176.1697,122.0626667
1/2/2023 9:30,1.28,5548.5913,171.352
1/2/2023 9:45,2.231,8654.447,293.6573333
1/2/2023 10:00,2.639,9872.488,268.2266667
1/2/2023 10:15,2.203,8249.585,209.6293333
1/2/2023 10:30,2.175,8415.711,217.298
1/2/2023 10:45,2.17,8532.479,220.1713333
1/2/2023 11:00,1.929,6893.207,212.3053333
1/2/2023 11:15,1.924,8464.25,228.512
1/2/2023 11:30,2.566,10479.219,299.3006667
1/2/2023 11:45,3.63,12770.12,450.5466667
1/2/2023 12:00,3.348,12542.763,385.634
1/2/2023 12:15,3.412,13237.038,394.976
1/2/2023 12:30,3.966,12996.736,421.9313333
1/2/2023 12:45,4.569,18332.898,635.0446667
1/2/2023 13:00,5.112,19172.357,664.6633333
1/2/2023 13:15,4.238,13978.915,496.12
1/2/2023 13:30,2.98,12577.677,436.4413333
1/2/2023 13:45,4.421,19238.266,455.7646667
1/2/2023 14:00,4.946,17998.998,520.8846667
1/2/2023 14:15,4.123,16917.23,567.034
1/2/2023 14:30,3.422,12554.041,524.854
1/2/2023 14:45,3.729,14334.778,460.0033333
1/2/2023 15:00,3.428,13137.411,470.276
1/2/2023 15:15,3.139,12005.819,435.3193333
1/2/2023 15:30,2.845,10779.423,401.024
1/2/2023 15:45,2.404,9093.311,356.1806667
1/2/2023 16:00,1.932,7131.1665,304.968
1/2/2023 16:15,1.556,5840.3096,227.2597333
1/2/2023 16:30,1.296,4879.4224,57.394
1/2/2023 16:45,1.051,3931.1375,46.4192
1/2/2023 17:00,0.813,2984.641,46.97506667
1/2/2023 17:15,0.334,1010.7495,38.02473333
1/2/2023 17:30,0.187,671.1672,34.70806667
1/2/2023 17:45,0.089,283.66473,27.69513333
1/2/2023 18:00,0.002,35.913113,17.702
1/2/2023 18:15,0,0,13.5512
1/2/2023 18:30,0,0,13.24993333
1/2/2023 18:45,0,0,13.07326667
1/2/2023 19:00,0,0,13.00673333
1/2/2023 19:15,0,0,12.98426667
1/2/2023 19:30,0,0,13.09473333
1/2/2023 19:45,0,0,13.2418
1/2/2023 20:00,0,0,13.03593333
1/2/2023 20:15,0,0,13.1682
1/2/2023 20:30,0,0,13.1536
1/2/2023 20:45,0,0,13.05126667
1/2/2023 21:00,0,0,12.90446667
1/2/2023 21:15,0,0,13.02966667
1/2/2023 21:30,0,0,13.2506
1/2/2023 21:45,0,0,13.23533333
1/2/2023 22:00,0,0,13.24253333
1/2/2023 22:15,0,0,13.3676
1/2/2023 22:30,0,0,13.9642
1/2/2023 22:45,0,0,14.51613333
1/2/2023 23:00,0,0,14.55226667
1/2/2023 23:15,0,0,14.7064
1/2/2023 23:30,0,0,14.82426667
1/2/2023 23:45,0,0,14.8466
2/2/2023 0:00,0,0,14.86906667
2/2/2023 0:15,0,0,14.6334
2/2/2023 0:30,0,0,14.5888
2/2/2023 0:45,0,0,14.64013333
2/2/2023 1:00,0,0,15.04473333
2/2/2023 1:15,0,0,15.089
2/2/2023 1:30,0,0,14.97126667
2/2/2023 1:45,0,0,15.30313333
2/2/2023 2:00,0,0,14.92713333
2/2/2023 2:15,0,0,14.58873333
2/2/2023 2:30,0,0,14.56666667
2/2/2023 2:45,0,0,14.5964
2/2/2023 3:00,0,0,14.7808
2/2/2023 3:15,0,0,14.5824
2/2/2023 3:30,0,0,14.61926667
2/2/2023 3:45,0,0,15.05366667
2/2/2023 4:00,0,0,15.23093333
2/2/2023 4:15,0,0,15.5698
2/2/2023 4:30,0,0,15.7464
2/2/2023 4:45,0,0,15.9676
2/2/2023 5:00,0,0,16.063
2/2/2023 5:15,0,0,16.1366
2/2/2023 5:30,0,0,16.2394
2/2/2023 5:45,0,0,16.33546667
2/2/2023 6:00,0,0,16.60746667
2/2/2023 6:15,0,0,16.35653333
2/2/2023 6:30,0,0,16.26126667
2/2/2023 6:45,0,0,16.85013333
2/2/2023 7:00,0,13.40286,18.25606667
2/2/2023 7:15,0.053,310.75076,20.87586667
2/2/2023 7:30,0.191,840.7809,39.70386667
2/2/2023 7:45,0.2,746.24036,44.959
2/2/2023 8:00,0.261,1070.5527,48.95673333
2/2/2023 8:15,0.694,3310.1292,97.97673333
2/2/2023 8:30,1.112,4747.6357,127.1966
2/2/2023 8:45,1.218,4676.7383,144.7323333
2/2/2023 9:00,1.49,6079.6904,177.3746667
2/2/2023 9:15,1.194,3600.8054,149.2155333
2/2/2023 9:30,0.726,2916.928,73.65013333
2/2/2023 9:45,0.662,2532.5642,81.23133333
2/2/2023 10:00,0.516,2025.8048,61.55186667
2/2/2023 10:15,0.484,1738.1104,77.93526667
2/2/2023 10:30,0.534,2070.0767,94.232
2/2/2023 10:45,0.708,2775.925,102.7241333
2/2/2023 11:00,0.837,3503.0906,125.6173333
2/2/2023 11:15,1.109,4469.0576,152.8806667
2/2/2023 11:30,1.075,4345.398,134.6332667
2/2/2023 11:45,1.521,6090.4604,187.1393333
2/2/2023 12:00,1.391,5275.6436,144.5093333
2/2/2023 12:15,1.403,5663.957,152.864
2/2/2023 12:30,2.083,8769.806,219.1853333
2/2/2023 12:45,3.015,12536.069,284.1166667
2/2/2023 13:00,2.195,8234.303,233.8953333
2/2/2023 13:15,2.873,11812.057,312.79
2/2/2023 13:30,3.092,11279.32,308.1586667
2/2/2023 13:45,3.365,13076.432,313.0083333
2/2/2023 14:00,3.118,11528.774,268.82
2/2/2023 14:15,3.089,13729.018,319.1662
2/2/2023 14:30,3.697,13883.414,412.612
2/2/2023 14:45,3.07,11096.095,406.6553333
2/2/2023 15:00,4.243,16829.605,553.634
2/2/2023 15:15,3.899,16048.069,529.3606667
2/2/2023 15:30,3.412,12157.303,492.8053333
2/2/2023 15:45,2.779,11694.746,401.4373333
2/2/2023 16:00,2.143,7609.256,235.1486667
2/2/2023 16:15,1.892,6957.367,222.198
2/2/2023 16:30,1.362,5051.5337,138.3755333
2/2/2023 16:45,1.439,5789.776,120.1604
2/2/2023 17:00,1.455,5458.137,125.4815333
2/2/2023 17:15,0.813,2656.9624,85.4772
2/2/2023 17:30,0.375,1280.0005,49.73546667
2/2/2023 17:45,0.185,562.70795,34.3706
2/2/2023 18:00,0.001,12.44904,20.7186
2/2/2023 18:15,0,0,15.93553333
2/2/2023 18:30,0,0,15.8398
2/2/2023 18:45,0,0,15.87673333
2/2/2023 19:00,0,0,16.00266667
2/2/2023 19:15,0,0,16.06173333
2/2/2023 19:30,0,0,15.908
2/2/2023 19:45,0,0,15.78313333
2/2/2023 20:00,0,0,15.65786667
2/2/2023 20:15,0,0,15.6432
2/2/2023 20:30,0,0,15.6728
2/2/2023 20:45,0,0,15.6582
2/2/2023 21:00,0,0,15.62866667
2/2/2023 21:15,0,0,15.73926667
2/2/2023 21:30,0,0,15.70206667
2/2/2023 21:45,0,0,15.6138
2/2/2023 22:00,0,0,15.65086667
2/2/2023 22:15,0,0,15.70246667
2/2/2023 22:30,0,0,15.6138
2/2/2023 22:45,0,0,15.58466667
2/2/2023 23:00,0,0,15.5258
2/2/2023 23:15,0,0,15.52573333
2/2/2023 23:30,0,0,15.45966667
2/2/2023 23:45,0,0,15.36393333
3/2/2023 0:00,0,0,15.29026667
3/2/2023 0:15,0,0,15.261
3/2/2023 0:30,0,0,15.23866667
3/2/2023 0:45,0,0,15.2094
3/2/2023 1:00,0,0,15.1652
3/2/2023 1:15,0,0,15.1654
3/2/2023 1:30,0,0,15.14333333
3/2/2023 1:45,0,0,15.129
3/2/2023 2:00,0,0,15.166
3/2/2023 2:15,0,0,15.12873333
3/2/2023 2:30,0,0,15.195
3/2/2023 2:45,0,0,15.18773333
3/2/2023 3:00,0,0,15.22466667
3/2/2023 3:15,0,0,15.27633333
3/2/2023 3:30,0,0,15.23966667
3/2/2023 3:45,0,0,15.166
3/2/2023 4:00,0,0,15.23913333
3/2/2023 4:15,0,0,15.42333333
3/2/2023 4:30,0,0,15.55606667
3/2/2023 4:45,0,0,15.67413333
3/2/2023 5:00,0,0,15.68146667
3/2/2023 5:15,0,0,15.59293333
3/2/2023 5:30,0,0,15.68146667
3/2/2023 5:45,0,0,15.75486667
3/2/2023 6:00,0,0,15.79166667
3/2/2023 6:15,0,0,15.8726
3/2/2023 6:30,0,0,15.89473333
3/2/2023 6:45,0,0,15.8874
3/2/2023 7:00,0.001,4.7152123,15.9172
3/2/2023 7:15,0.034,190.23093,16.94793333
3/2/2023 7:30,0.169,763.06104,23.78
3/2/2023 7:45,0.37,1595.4843,57.4692
3/2/2023 8:00,0.44,1744.1835,33.925
3/2/2023 8:15,0.541,2422.8435,48.98053333
3/2/2023 8:30,0.652,2573.1887,77.14086667
3/2/2023 8:45,0.88,3775.7966,78.318
3/2/2023 9:00,1.103,4233.851,99.24186667
3/2/2023 9:15,1.213,4746.905,130.6562667
3/2/2023 9:30,2.063,7499.326,224.832
3/2/2023 9:45,2.08,8377.043,212.8873333
3/2/2023 10:00,2.2,8465.1875,244.158
3/2/2023 10:15,1.997,8127.443,214.128
3/2/2023 10:30,2.752,11395.03,350.166
3/2/2023 10:45,4.306,16882.11,507.0846667
3/2/2023 11:00,4.365,19734.938,502.3833333
3/2/2023 11:15,4.744,14546.894,602.8173333
3/2/2023 11:30,4.119,18270.082,493.872
3/2/2023 11:45,4.205,16809.691,490.0686667
3/2/2023 12:00,2.963,11167.875,340.018
3/2/2023 12:15,2.327,8905.607,277.606
3/2/2023 12:30,2.26,9106.718,277.0493333
3/2/2023 12:45,2.58,10200.67,286.012
3/2/2023 13:00,3.173,12459.419,320.2826667
3/2/2023 13:15,2.869,11076,295.6633333
3/2/2023 13:30,2.696,10137.818,254.5046667
3/2/2023 13:45,2.317,9021.8125,245.478
3/2/2023 14:00,2.299,8904.442,231.7513333
3/2/2023 14:15,2.389,9242.409,245.3586667
3/2/2023 14:30,2.198,8254.075,229.77
3/2/2023 14:45,2.127,8168.431,216.0753333
3/2/2023 15:00,1.936,7569.7583,190.7347333
3/2/2023 15:15,1.905,7324.2285,138.9855333
3/2/2023 15:30,1.542,5800.0405,167.16
3/2/2023 15:45,1.438,5579.9683,152.0393333
3/2/2023 16:00,1.293,4557.4707,146.1206667
3/2/2023 16:15,0.799,2563.3088,101.6952667
3/2/2023 16:30,0.664,2521.2876,86.174
3/2/2023 16:45,0.561,2082.8215,78.6828
3/2/2023 17:00,0.554,2120.912,71.7136
3/2/2023 17:15,0.439,1517.366,61.74153333
3/2/2023 17:30,0.168,518.5264,40.803
3/2/2023 17:45,0.024,56.99074,28.0762
3/2/2023 18:00,0,0,21.7224
3/2/2023 18:15,0,0,20.3374
3/2/2023 18:30,0,0,20.05006667
3/2/2023 18:45,0,0,19.88846667
3/2/2023 19:00,0,0,19.83
3/2/2023 19:15,0,0,19.51366667
3/2/2023 19:30,0,0,19.52126667
3/2/2023 19:45,0,0,19.56606667
3/2/2023 20:00,0,0,19.3902
3/2/2023 20:15,0,0,19.6334
3/2/2023 20:30,0,0,19.5306
3/2/2023 20:45,0,0,19.619
3/2/2023 21:00,0,0,19.29473333
3/2/2023 21:15,0,0,19.111
3/2/2023 21:30,0,0,19.17013333
3/2/2023 21:45,0,0,19.15526667
3/2/2023 22:00,0,0,19.0006
3/2/2023 22:15,0,0,18.58806667
3/2/2023 22:30,0,0,18.42606667
3/2/2023 22:45,0,0,18.10953333
3/2/2023 23:00,0,0,17.60153333
3/2/2023 23:15,0,0,17.31426667
3/2/2023 23:30,0,0,17.2924
3/2/2023 23:45,0,0,17.19673333
4/2/2023 0:00,0,0,17.2264
4/2/2023 0:15,0,0,17.1382
4/2/2023 0:30,0,0,17.21153333
4/2/2023 0:45,0,0,17.12333333
4/2/2023 1:00,0,0,17.04986667
4/2/2023 1:15,0,0,17.1752
4/2/2023 1:30,0,0,17.13853333
4/2/2023 1:45,0,0,17.1458
4/2/2023 2:00,0,0,16.91006667
4/2/2023 2:15,0,0,16.9028
4/2/2023 2:30,0,0,16.8438
4/2/2023 2:45,0,0,16.73353333
4/2/2023 3:00,0,0,16.79266667
4/2/2023 3:15,0,0,16.7336
4/2/2023 3:30,0,0,16.8152
4/2/2023 3:45,0,0,16.66033333
4/2/2023 4:00,0,0,16.92526667
4/2/2023 4:15,0,0,17.09433333
4/2/2023 4:30,0,0,17.102
4/2/2023 4:45,0,0,17.139
4/2/2023 5:00,0,0,17.0136
4/2/2023 5:15,0,0,17.10973333
4/2/2023 5:30,0,0,17.2938
4/2/2023 5:45,0,0,17.56613333
4/2/2023 6:00,0,0,17.7574
4/2/2023 6:15,0,0,17.8898
4/2/2023 6:30,0,0,17.84553333
4/2/2023 6:45,0,0,17.88946667
4/2/2023 7:00,0,0,17.92666667
4/2/2023 7:15,0.057,244.19011,19.05306667
4/2/2023 7:30,0.042,222.25243,20.57733333
4/2/2023 7:45,0.189,825.241,21.748
4/2/2023 8:00,0.269,1022.8988,21.72593333
4/2/2023 8:15,0.311,1335.7953,48.17833333
4/2/2023 8:30,0.518,2046.4485,77.35346667
4/2/2023 8:45,0.494,1868.4141,61.32626667
4/2/2023 9:00,0.578,2364.2961,69.83826667
4/2/2023 9:15,0.523,2078.1838,51.82993333
4/2/2023 9:30,0.81,3199.5789,103.0784667
4/2/2023 9:45,0.783,3127.5002,94.40253333
4/2/2023 10:00,0.941,3928.301,117.4483333
4/2/2023 10:15,1.193,4835.1924,112.4536667
4/2/2023 10:30,1.069,3814.664,125.3382667
4/2/2023 10:45,1.033,4260.776,112.0846667
4/2/2023 11:00,1.446,5391.4297,140.7213333
4/2/2023 11:15,0.998,3706.513,110.6038667
4/2/2023 11:30,0.957,3470.961,99.02426667
4/2/2023 11:45,0.686,2846.2585,70.21626667
4/2/2023 12:00,1.085,4344.9287,119.8427333
4/2/2023 12:15,0.918,3384.2468,90.86573333
4/2/2023 12:30,0.67,2794.2634,85.86026667
4/2/2023 12:45,0.606,2359.2473,62.1848
4/2/2023 13:00,0.941,3826.4841,103.8970667
4/2/2023 13:15,1.49,6343.1743,163.0706667
4/2/2023 13:30,1.199,4423.3896,125.6586667
4/2/2023 13:45,1.016,3957.4412,119.9306667
4/2/2023 14:00,1.634,6667.017,173.06
4/2/2023 14:15,2.136,8444.821,233.5233333
4/2/2023 14:30,2.109,8555.161,239.4906667
4/2/2023 14:45,2.334,9071.531,248.242
4/2/2023 15:00,2.122,7825.0986,148.9529333
4/2/2023 15:15,2.081,8234.312,156.005
4/2/2023 15:30,2.425,9653.248,246.538
4/2/2023 15:45,1.701,6305.397,183.6046
4/2/2023 16:00,1.256,4464.964,164.6446667
4/2/2023 16:15,1.145,5079.968,148.748
4/2/2023 16:30,0.881,3328.0232,117.6871333
4/2/2023 16:45,0.793,2495.1052,99.386
4/2/2023 17:00,0.636,2399.8442,84.28586667
4/2/2023 17:15,0.414,1577.0004,57.4204
4/2/2023 17:30,0.165,538.4646,35.95653333
4/2/2023 17:45,0.088,307.3938,28.75166667
4/2/2023 18:00,0,10.802319,18.1526
4/2/2023 18:15,0,0,17.58686667
4/2/2023 18:30,0,0,17.2926
4/2/2023 18:45,0,0,17.58706667
4/2/2023 19:00,0,0,19.229
4/2/2023 19:15,0,0,20.45133333
4/2/2023 19:30,0,0,20.54713333
4/2/2023 19:45,0,0,20.37073333
4/2/2023 20:00,0,0,20.3484
4/2/2023 20:15,0,0,20.86326667
4/2/2023 20:30,0,0,20.70133333
4/2/2023 20:45,0,0,20.6796
4/2/2023 21:00,0,0,20.6354
4/2/2023 21:15,0,0,20.6426
4/2/2023 21:30,0,0,20.6426
4/2/2023 21:45,0,0,20.41433333
4/2/2023 22:00,0,0,20.5248
4/2/2023 22:15,0,0,20.29673333
4/2/2023 22:30,0,0,20.4878
4/2/2023 22:45,0,0,20.61293333
4/2/2023 23:00,0,0,20.47326667
4/2/2023 23:15,0,0,20.62773333
4/2/2023 23:30,0,0,20.43633333
4/2/2023 23:45,0,0,20.34066667
5/2/2023 0:00,0,0,20.37046667
5/2/2023 0:15,0,0,20.34806667
5/2/2023 0:30,0,0,20.37033333
5/2/2023 0:45,0,0,20.1492
5/2/2023 1:00,0,0,20.14933333
5/2/2023 1:15,0,0,19.693
5/2/2023 1:30,0,0,19.45013333
5/2/2023 1:45,0,0,19.29546667
5/2/2023 2:00,0,0,19.30293333
5/2/2023 2:15,0,0,19.74453333
5/2/2023 2:30,0,0,19.46486667
5/2/2023 2:45,0,0,19.6858
5/2/2023 3:00,0,0,19.3838
5/2/2023 3:15,0,0,19.16306667
5/2/2023 3:30,0,0,19.25186667
5/2/2023 3:45,0,0,19.4728
5/2/2023 4:00,0,0,19.34766667
5/2/2023 4:15,0,0,19.30326667
5/2/2023 4:30,0,0,19.17813333
5/2/2023 4:45,0,0,19.29626667
5/2/2023 5:00,0,0,19.20066667
5/2/2023 5:15,0,0,19.20826667
5/2/2023 5:30,0,0,19.326
5/2/2023 5:45,0,0,19.44373333
5/2/2023 6:00,0,0,19.50253333
5/2/2023 6:15,0,0,19.49533333
5/2/2023 6:30,0,0,19.5466
5/2/2023 6:45,0,0,19.80453333
5/2/2023 7:00,0,0,20.06206667
5/2/2023 7:15,0.002,0,20.15033333
5/2/2023 7:30,0,41.292294,20.40813333
5/2/2023 7:45,0.055,233.42369,21.0928
5/2/2023 8:00,0.072,329.5924,21.04133333
5/2/2023 8:15,0.214,878.6118,21.9616
5/2/2023 8:30,0.198,716.1702,43.15033333
5/2/2023 8:45,0.232,1177.2946,55.03953333
5/2/2023 9:00,0.456,1801.2147,67.93646667
5/2/2023 9:15,0.369,1359.7202,58.77806667
5/2/2023 9:30,0.326,1246.3708,56.77553333
5/2/2023 9:45,0.575,2320.202,74.0828
5/2/2023 10:00,0.785,3607.5405,55.2724
5/2/2023 10:15,1.23,5102.321,120.4982
5/2/2023 10:30,1.198,4605.8267,113.3898
5/2/2023 10:45,1.229,4632.2183,115.147
5/2/2023 11:00,1.231,4647.688,126.1911333
5/2/2023 11:15,1.638,6835.2773,151.5999333
5/2/2023 11:30,2.013,7255.996,200.762
5/2/2023 11:45,1.441,5686.1294,166.8843333
5/2/2023 12:00,1.405,5311.964,180.554
5/2/2023 12:15,1.229,4659.5337,144.5946667
5/2/2023 12:30,1.431,5486.6113,165.8466667
5/2/2023 12:45,1.106,4148.4595,118.82
5/2/2023 13:00,0.91,3436.6807,101.2447333
5/2/2023 13:15,0.738,2831.6633,95.15466667
5/2/2023 13:30,0.809,3047.098,86.27153333
5/2/2023 13:45,0.545,2109.2073,48.4218
5/2/2023 14:00,0.638,2482.9692,79.88193333
5/2/2023 14:15,0.668,2726.394,94.83833333
5/2/2023 14:30,1.163,4617.565,138.6632
5/2/2023 14:45,1.01,3921.1565,117.4708667
5/2/2023 15:00,0.781,2824.4814,90.61146667
5/2/2023 15:15,0.77,3136.4084,92.6096
5/2/2023 15:30,0.708,2577.7388,98.288
5/2/2023 15:45,0.6,2084.4783,63.146
5/2/2023 16:00,0.347,1376.6824,40.3772
5/2/2023 16:15,0.536,2142.5933,57.21046667
5/2/2023 16:30,0.591,2458.7322,89.80693333
5/2/2023 16:45,0.699,2664.8562,97.10986667
5/2/2023 17:00,0.636,2415.3154,85.52273333
5/2/2023 17:15,0.299,981.569,54.4588
5/2/2023 17:30,0.297,1148.0188,47.5698
5/2/2023 17:45,0.097,263.1787,29.99786667
5/2/2023 18:00,0,3.045583,22.67266667
5/2/2023 18:15,0,0,21.21486667
5/2/2023 18:30,0,0,20.86833333
5/2/2023 18:45,0,0,21.76713333
5/2/2023 19:00,0,0,22.32006667
5/2/2023 19:15,0,0,22.68846667
5/2/2023 19:30,0,0,23.55
5/2/2023 19:45,0,0,24.56606667
5/2/2023 20:00,0,0,25.19933333
5/2/2023 20:15,0,0,25.98713333
5/2/2023 20:30,0,0,25.99433333
5/2/2023 20:45,0,0,26.67166667
5/2/2023 21:00,0,0,27.00993333
5/2/2023 21:15,0,0,27.333
5/2/2023 21:30,0,0,27.0016
5/2/2023 21:45,0,0,25.79466667
5/2/2023 22:00,0,0,24.26386667
5/2/2023 22:15,0,0,24.6762
5/2/2023 22:30,0,0,24.32993333
5/2/2023 22:45,0,0,23.68233333
5/2/2023 23:00,0,0,23.10033333
5/2/2023 23:15,0,0,23.1746
5/2/2023 23:30,0,0,23.15246667
5/2/2023 23:45,0,0,23.4096
6/2/2023 0:00,0,0,23.203
6/2/2023 0:15,0,0,23.31406667
6/2/2023 0:30,0,0,23.3212
6/2/2023 0:45,0,0,23.32846667
6/2/2023 1:00,0,0,24.7936
6/2/2023 1:15,0,0,25.28626667
6/2/2023 1:30,0,0,25.3606
6/2/2023 1:45,0,0,25.63326667
6/2/2023 2:00,0,0,25.66286667
6/2/2023 2:15,0,0,25.60433333
6/2/2023 2:30,0,0,25.85486667
6/2/2023 2:45,0,0,25.77373333
6/2/2023 3:00,0,0,26.13446667
6/2/2023 3:15,0,0,26.71606667
6/2/2023 3:30,0,0,26.7894
6/2/2023 3:45,0,0,26.6276
6/2/2023 4:00,0,0,26.5244
6/2/2023 4:15,0,0,26.78206667
6/2/2023 4:30,0,0,28.41626667
6/2/2023 4:45,0,0,28.5562
6/2/2023 5:00,0,0,27.31153333
6/2/2023 5:15,0,0,27.68733333
6/2/2023 5:30,0,0,27.835
6/2/2023 5:45,0,0,28.50493333
6/2/2023 6:00,0,0,28.49
6/2/2023 6:15,0,0,28.51186667
6/2/2023 6:30,0,0,28.37946667
6/2/2023 6:45,0,0,28.5484
6/2/2023 7:00,0,0,28.5926
6/2/2023 7:15,0,70.136635,28.48926667
6/2/2023 7:30,0.084,345.71555,30.05726667
6/2/2023 7:45,0.126,522.5424,47.76973333
6/2/2023 8:00,0.314,1383.141,57.11186667
6/2/2023 8:15,0.326,1283.8401,56.5658
6/2/2023 8:30,0.354,1559.1813,59.715
6/2/2023 8:45,0.49,1817.354,46.98613333
6/2/2023 9:00,0.418,1610.2249,67.48606667
6/2/2023 9:15,0.492,2020.1072,70.46626667
6/2/2023 9:30,0.569,2218.6892,90.45646667
6/2/2023 9:45,0.857,3563.446,100.0845333
6/2/2023 10:00,1.124,4406.008,119.8875333
6/2/2023 10:15,1.003,3604.6812,96.97373333
6/2/2023 10:30,1.111,4912.825,138.3654
6/2/2023 10:45,1.202,4308.9575,133.1714
6/2/2023 11:00,0.934,3395.8005,104.3277333
6/2/2023 11:15,1.417,6740.1377,174.9812
6/2/2023 11:30,1.635,6088.1284,158.5272
6/2/2023 11:45,1.393,5150.055,148.1992
6/2/2023 12:00,1.168,4622.4463,150.7026667
6/2/2023 12:15,1.325,5084.408,157.7166667
6/2/2023 12:30,1.255,4775.8633,128.4804667
6/2/2023 12:45,1.294,4628.6265,134.0140667
6/2/2023 13:00,1.22,4357.455,121.1249333
6/2/2023 13:15,0.986,4156.1406,111.275
6/2/2023 13:30,1.175,3629.26,106.8235333
6/2/2023 13:45,1.768,7421.812,167.2419333
6/2/2023 14:00,1.477,6049.5845,157.5599333
6/2/2023 14:15,1.69,6591.7036,181.7178
6/2/2023 14:30,1.69,6615.739,193.478
6/2/2023 14:45,1.823,6914.347,121.5588
6/2/2023 15:00,1.415,5420.0117,135.234
6/2/2023 15:15,1.18,4374.146,137.1469333
6/2/2023 15:30,0.901,3365.2515,91.98053333
6/2/2023 15:45,0.761,2990.4702,71.16813333
6/2/2023 16:00,0.766,2641.2244,94.21406667
6/2/2023 16:15,0.6,2474.221,86.7236
6/2/2023 16:30,0.57,2043.4048,81.97653333
6/2/2023 16:45,0.419,1544.9178,63.51033333
6/2/2023 17:00,0.273,970.6595,53.5154
6/2/2023 17:15,0.182,627.1578,50.29946667
6/2/2023 17:30,0.089,304.92667,35.66773333
6/2/2023 17:45,0.022,56.34051,27.5642
6/2/2023 18:00,0,0,24.37793333
6/2/2023 18:15,0,0,23.8416
6/2/2023 18:30,0,0,23.599
6/2/2023 18:45,0,0,23.45293333
6/2/2023 19:00,0,0,24.23286667
6/2/2023 19:15,0,0,23.99006667
6/2/2023 19:30,0,0,23.57833333
6/2/2023 19:45,0,0,23.4382
6/2/2023 20:00,0,0,23.16533333
6/2/2023 20:15,0,0,23.4084
6/2/2023 20:30,0,0,23.239
6/2/2023 20:45,0,0,22.76013333
6/2/2023 21:00,0,0,23.18713333
6/2/2023 21:15,0,0,23.40046667
6/2/2023 21:30,0,0,23.17986667
6/2/2023 21:45,0,0,22.6868
6/2/2023 22:00,0,0,22.23
