Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023/8/18 12:50,747.312,3849,5.875,49.9825,223.359,1283,-306,5.82812,49.9824,227.031,1286,-293,5.79688,49.9822,225.641,1280,-309
2023/8/18 12:55,747.375,3136,4.78125,49.9981,224.531,1040,-258,4.78906,49.9991,227.953,1054,-239,4.75,49.9971,226.688,1042,-259
2023/8/18 13:00,747.5,4587,6.86719,50.0049,223.141,1512,-314,6.91406,50.0055,225.859,1537,-299,6.89844,50.0044,226.219,1538,-303
2023/8/18 13:05,747.25,5175,7.71875,50.0007,224.172,1704,-345,7.74219,50.001,228.062,1732,-293,7.78906,50.0011,227.594,1739,-353
2023/8/18 13:10,747.812,6197,9.25781,50.0391,224.547,2059,-339,9.16406,50.0378,227.156,2056,-300,9.27344,50.0388,226.703,2082,-341
2023/8/18 13:15,747.875,7248,10.7891,50.0284,224.812,2413,-324,10.7266,50.0281,227.219,2413,-287,10.7266,50.0281,226.766,2422,-311
2023/8/18 13:20,747.125,7676,11.3906,49.992,222.547,2540,-300,11.3438,49.9919,225.562,2544,-277,11.5234,49.993,225.922,2592,-305
2023/8/18 13:25,748,9278,13.7891,49.972,225.688,3099,-305,13.6562,49.9726,228.469,3091,-235,13.6406,49.9726,227.25,3088,-293
2023/8/18 13:30,747.438,11496,16.8906,49.9741,224.312,3806,-289,16.9453,49.9747,226.422,3844,-232,16.9375,49.9728,226.516,3846,-278
2023/8/18 13:35,747.25,12462,18.2969,49.9819,225.094,4135,-316,18.3047,49.9812,227.594,4160,-289,18.3047,49.9803,227.797,4167,-316
2023/8/18 13:40,747.125,13314,19.5859,49.9586,224.594,4428,-283,19.4766,49.9612,227.141,4429,-267,19.5703,49.9578,226.781,4457,-298
2023/8/18 13:45,747.688,14034,20.6094,49.9929,225.75,4666,-322,20.4766,49.9915,228.234,4654,-290,20.6562,49.9918,227.734,4714,-292
2023/8/18 13:50,748.125,14633,21.4922,49.9591,227.141,4863,-313,21.4609,49.9603,228.844,4879,-221,21.4531,49.9614,228.469,4891,-281
2023/8/18 13:55,747.812,15527,22.7031,50.0041,226.859,5137,-268,22.8516,50.0037,229.453,5192,-272,22.7812,50.0029,228.344,5198,-289
2023/8/18 14:00,747.5,16464,24.1016,50.0134,226.594,5476,-298,24.0938,50.0135,227.906,5496,-234,24.0391,50.0143,228.422,5492,-278
2023/8/18 14:05,747.688,16137,23.6172,49.9998,225.094,5324,-311,23.7578,50.0005,228.375,5396,-235,23.7969,49.9986,227.203,5417,-278
2023/8/18 14:10,747.375,17195,25.1719,49.9775,225.922,5718,-342,25.1172,49.9771,228.672,5723,-286,25.1406,49.9797,228.297,5754,-288
2023/8/18 14:15,748.062,17633,25.8047,50.0218,227.109,5827,-268,25.9141,50.021,229.719,5893,-244,25.9141,50.0229,228.875,5913,-312
2023/8/18 14:20,747.562,17698,25.9297,49.9978,227.547,5868,-263,26.0156,49.9982,229.703,5924,-245,25.8984,49.9974,228.453,5906,-265
2023/8/18 14:25,747.438,17937,26.2734,50.0181,227.812,5954,-291,26.3125,50.0194,229.516,5998,-223,26.2344,50.0198,228.953,5985,-313
2023/8/18 14:30,747.25,17268,25.2344,49.9673,225.594,5719,-305,25.3516,49.9694,227.766,5776,-262,25.2812,49.9676,227.797,5773,-285
2023/8/18 14:35,747.5,17008,24.8438,50.0366,226.578,5645,-338,24.8516,50.036,228.203,5670,-243,24.875,50.0364,228.266,5693,-284
2023/8/18 14:40,747.438,17582,25.8594,49.9791,227.141,5861,-266,25.7812,49.9781,228.734,5866,-266,25.625,49.979,228.812,5855,-266
2023/8/18 14:45,747.938,19193,28.1094,50.0148,227.766,6385,-322,28.0078,50.0145,229.469,6393,-277,28.0078,50.0165,229.188,6415,-304
2023/8/18 14:50,748,17528,25.7109,50.0035,228.375,5809,-324,25.7969,50.0036,230.453,5858,-290,25.7266,50.0051,229.375,5861,-327
2023/8/18 14:55,748,16810,24.625,49.9905,227.547,5590,-301,24.5547,49.9897,229.188,5599,-239,24.5703,49.9917,229.266,5621,-263
2023/8/18 15:00,747.5,20682,30.3281,49.9665,225.766,6891,-353,30.1094,49.9661,227.328,6867,-268,30.25,49.967,227.656,6924,-316
2023/8/18 15:05,747.375,20840,30.3438,50.0283,227.5,6916,-335,30.3438,50.0294,228.672,6942,-271,30.4609,50.0294,228.734,6982,-339
2023/8/18 15:10,748,14949,21.9531,50.0024,224.203,4954,-279,21.9688,50.0023,226.984,4986,-265,22,50.0007,227.016,5009,-265
2023/8/18 15:15,747.938,20941,30.625,50.0246,228.688,6954,-316,30.6875,50.0225,230.719,6991,-292,30.6328,50.0264,230.172,6996,-318
2023/8/18 15:20,747.438,20494,29.875,49.9814,226.953,6792,-369,29.9453,49.9813,228.984,6841,-291,29.9375,49.981,228.359,6861,-289
2023/8/18 15:25,747.438,21147,30.9062,49.9669,228.859,7001,-319,31.1016,49.9662,230.062,7082,-296,31.0156,49.9692,229.422,7064,-317
2023/8/18 15:30,747.375,19118,27.9766,49.9775,226.703,6358,-320,27.9297,49.9779,228.078,6373,-280,27.9297,49.9798,227.922,6387,-281
2023/8/18 15:35,747.062,16095,23.5938,49.9925,225.844,5349,-293,23.5391,49.9919,227.859,5361,-212,23.5781,49.9904,227.859,5385,-313
2023/8/18 15:40,748.188,15295,22.4297,49.9623,224.562,5054,-335,22.5781,49.9628,227.031,5118,-287,22.5469,49.9608,226.594,5123,-271
2023/8/18 15:45,747.438,16484,24.125,50.0293,227.188,5476,-328,24.1094,50.0291,229.156,5499,-282,24.1172,50.0285,228.516,5509,-315
2023/8/18 15:50,746.75,17075,24.9453,49.9656,225.469,5645,-321,25.125,49.9672,227.562,5716,-265,25.1016,49.9664,228.328,5714,-315
2023/8/18 15:55,746.812,16612,24.4062,49.9763,226.531,5531,-331,24.3047,49.9762,228.031,5533,-234,24.3203,49.9767,228.031,5548,-257
2023/8/18 16:00,747.75,14429,21.1328,49.9872,227.375,4769,-275,21.3203,49.987,229.25,4831,-261,21.2734,49.9893,228.859,4829,-311
2023/8/18 16:05,747.625,15196,22.2656,50.0228,226.234,5036,-302,22.2734,50.0238,228.438,5066,-266,22.3672,50.022,227.547,5094,-303
2023/8/18 16:10,747.688,13996,20.5391,50.0012,227.469,4634,-317,20.625,50.0009,229.969,4673,-277,20.6406,50.0026,228.547,4689,-317
2023/8/18 16:15,747.5,13603,20.0234,49.9872,225.266,4535,-344,19.9531,49.9875,228.438,4540,-253,19.8438,49.9874,227.859,4528,-303
2023/8/18 16:20,747.25,13694,20.0547,50.0194,225.172,4540,-316,20.1094,50.021,227.984,4575,-288,20.0625,50.02,227.281,4579,-304
2023/8/18 16:25,747.375,10789,15.7891,49.9759,224.438,3555,-315,15.875,49.9763,226.703,3600,-293,16,49.975,227.406,3634,-296
2023/8/18 16:30,746.625,11894,17.5078,49.9896,224.297,3946,-320,17.5703,49.9884,226.734,3978,-250,17.4844,49.9883,227.5,3970,-294
2023/8/18 16:35,747.562,11951,17.6172,50.0194,223.906,3969,-334,17.6328,50.0187,226.641,3995,-270,17.5547,50.0181,226.719,3987,-283
2023/8/18 16:40,746.75,10919,16.1328,49.9989,225.219,3638,-308,16.0625,49.999,227.609,3637,-296,16.0469,49.9987,227.484,3644,-306
2023/8/18 16:45,747.438,6718,10.0312,50.0034,224.828,2229,-326,10.0234,50.0039,227.812,2242,-307,10.0234,50.0027,226.344,2247,-315
2023/8/18 16:50,747.625,6555,9.875,49.9937,223.297,2199,-338,9.71094,49.9936,227,2178,-295,9.6875,49.9937,226.406,2178,-295
2023/8/18 16:55,747.562,6580,9.70312,49.9594,222.922,2161,-315,9.85156,49.9608,226.203,2212,-266,9.82812,49.9591,225.516,2207,-318
2023/8/18 17:00,747.438,6501,9.75,50.0099,223.688,2172,-336,9.64844,50.0122,226.266,2165,-309,9.64062,50.0103,226.5,2164,-323
2023/8/18 17:05,747.5,4176,6.26562,50.0299,225,1377,-320,6.29688,50.0296,228.188,1395,-314,6.32031,50.0308,227.75,1404,-320
2023/8/18 17:10,747.562,3802,5.74219,50.035,224.406,1254,-331,5.76562,50.0343,227.156,1273,-304,5.75781,50.0352,226.625,1275,-308
2023/8/18 17:15,747.438,2755,4.19531,49.99,222.25,898,-284,4.21875,49.9899,225.734,920,-243,4.32031,49.9879,225.922,937,-283
2023/8/18 17:20,748.188,1949,3.09375,49.9622,224.781,638,-273,3.10938,49.9626,227.047,661,-239,3.10938,49.9631,227.141,650,-267
2023/8/18 17:25,747.812,2401,3.65625,50.0045,222.984,779,-257,3.75,50.0053,225.672,813,-233,3.75,50.0042,225.875,809,-260
2023/8/18 17:30,747,2871,4.3125,49.9876,223,930,-274,4.49219,49.9884,226.047,982,-260,4.41406,49.9859,226.422,959,-292
2023/8/18 17:35,747.5,6708,9.97656,50.0012,226.578,2239,-312,9.89062,50.0008,228.406,2234,-267,9.89062,50.002,228.641,2235,-313
2023/8/18 17:40,747.5,6565,9.75781,49.9818,226.344,2187,-363,9.67188,49.9816,228.25,2182,-324,9.73438,49.9822,227.969,2196,-364
2023/8/18 17:45,747.438,5664,8.42969,50.0239,226.422,1885,-348,8.39062,50.025,228.547,1889,-308,8.39062,50.0239,228.016,1890,-331
2023/8/18 17:50,747.062,6251,9.23438,50.0017,226.359,2079,-316,9.19531,50.0024,228.219,2083,-302,9.21875,50.0011,228.391,2089,-322
2023/8/18 17:55,747.125,6657,9.8125,49.9618,226.828,2203,-309,9.88281,49.9612,229.344,2234,-291,9.82031,49.9624,228.172,2220,-331
2023/8/19 6:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023/8/19 6:05,107.562,0,0,49.9934,225.031,0,0,0,49.9923,225.906,0,0,0,49.9945,226.172,0,0
2023/8/19 6:10,262.062,0,0,49.9947,225.625,0,0,0,49.9948,226.594,0,0,0,49.9943,226.781,0,0
2023/8/19 6:15,747.812,100,0.773438,49.9634,227.359,84,-152,0.835938,49.9615,227.797,0,-131,0.882812,49.9651,227.016,16,-198
2023/8/19 6:20,747.312,199,1.23438,49.9982,225.031,0,-272,1.29688,49.9989,225.875,150,-246,1.25,49.9981,226.203,49,-277
2023/8/19 6:25,747.75,519,1.35938,50.0322,226.094,153,-263,1.39062,50.0316,227,191,-248,1.41406,50.0326,226.156,175,-267
2023/8/19 6:30,747,775,1.57812,49.979,226.922,246,-254,1.60156,49.9787,228.188,275,-235,1.57812,49.9803,227.578,254,-248
2023/8/19 6:35,747.625,1229,2.07031,49.9833,226.672,401,-238,2.10156,49.9829,227,420,-223,2.08594,49.9847,226.938,408,-236
2023/8/19 6:40,747.625,1798,2.77344,49.9908,226.188,581,-230,2.84375,49.9901,227.266,608,-211,2.86719,49.9916,226.969,609,-223
2023/8/19 6:45,747.75,1672,2.72656,49.9712,225.234,561,-250,2.6875,49.973,225.891,560,-239,2.66406,49.9713,226.062,551,-244
2023/8/19 6:50,867.75,0,0,49.9571,197.328,0,0,0,49.9569,206.219,0,0,0,49.9576,194.859,0,0
2023/8/19 6:55,867.188,0,0,50.0277,197.344,0,0,0,50.0266,205.828,0,0,0,50.0263,195.312,0,0
2023/8/19 7:00,867.688,0,0,50.0331,196.938,0,0,0,50.0334,205.75,0,0,0,50.0332,194.266,0,0
2023/8/19 7:05,867.625,0,0,50.0269,197.016,0,0,0,50.0267,205.922,0,0,0,50.0265,194.641,0,0
2023/8/19 7:10,867.062,0,0,49.992,196.312,0,0,0,49.9917,205.188,0,0,0,49.9923,194.031,0,0
2023/8/19 7:15,867.688,0,0,49.9645,198.016,0,0,0,49.9638,206.594,0,0,0,49.9633,195.469,0,0
2023/8/19 7:20,867.062,0,0,49.9746,197.594,0,0,0,49.9742,206.25,0,0,0,49.9744,195.328,0,0
2023/8/19 7:25,867.625,0,0,50.0039,197.531,0,0,0,50.0027,206.141,0,0,0,50.0024,195.078,0,0
2023/8/19 7:30,867.562,0,0,50.0372,197.062,0,0,0,50.0377,206.219,0,0,0,50.0379,194.781,0,0
2023/8/19 7:35,867.125,0,0,49.9622,197.375,0,0,0,49.9629,206.016,0,0,0,49.9629,195.156,0,0
2023/8/19 7:40,866.875,0,0,49.9615,196.828,0,0,0,49.9608,206.078,0,0,0,49.9616,194.625,0,0
2023/8/19 7:45,867.75,0,0,50.0132,197.484,0,0,0,50.013,205.953,0,0,0,50.0131,195.281,0,0
2023/8/19 7:50,867.75,0,0,49.9702,197.547,0,0,0,49.9693,206.391,0,0,0,49.9695,195.203,0,0
2023/8/19 7:55,867.188,0,0,50.0234,197.172,0,0,0,50.0225,206.297,0,0,0,50.0226,195.094,0,0
2023/8/19 8:00,867.938,0,0,49.9756,196.297,0,0,0,49.9756,205.672,0,0,0,49.9751,194.266,0,0
2023/8/19 8:05,868.062,0,0,49.9569,196.469,0,0,0,49.9567,205.219,0,0,0,49.957,194.281,0,0
2023/8/19 8:10,868.125,0,0,49.9669,196.453,0,0,0,49.9672,205.328,0,0,0,49.967,194.047,0,0
2023/8/19 8:15,867.5,0,0,49.9935,195.734,0,0,0,49.9934,204.953,0,0,0,49.9928,193.484,0,0
2023/8/19 8:20,868.062,0,0,49.9651,196.25,0,0,0,49.9646,205.297,0,0,0,49.9666,194.188,0,0
2023/8/19 8:25,868.25,0,0,49.9671,196.219,0,0,0,49.9667,205.328,0,0,0,49.9656,194.203,0,0
2023/8/19 8:30,867.438,0,0,50.0113,196.469,0,0,0,50.0115,205.266,0,0,0,50.0108,194.141,0,0
2023/8/19 8:35,867.938,0,2.29688,49.9768,196.109,0,0,3.16406,49.9769,204.844,0,0,3.3125,49.9765,194.422,0,0
2023/8/19 8:40,868.125,0,0,49.9958,195.969,0,0,0,49.9967,204.484,0,0,0,49.9975,193.422,0,0
2023/8/19 8:45,868.188,0,0,50.0151,196.703,0,0,0,50.0143,205.125,0,0,0,50.0136,194.125,0,0
2023/8/19 8:50,868.312,0,0,49.9849,196.969,0,0,0,49.985,205.547,0,0,0,49.9859,194.188,0,0
2023/8/19 8:55,868.438,0,0,50.0109,196.625,0,0,0,50.0108,205.594,0,0,0,50.0109,194.141,0,0
2023/8/19 9:00,868.375,0,0,50.0311,195.797,0,0,0,50.0299,204.438,0,0,0,50.0314,193.078,0,0
2023/8/19 9:05,868.438,0,0,49.963,197.359,0,0,0,49.9626,206.609,0,0,0,49.9618,195.25,0,0
2023/8/19 9:10,868.562,0,0,49.9824,227.688,0,0,0,49.9813,228.328,0,0,0,49.9842,228.625,0,0
2023/8/19 9:15,747.875,29975,43.3828,49.9791,230.172,9990,-320,43.3359,49.98,231.406,10005,-349,43.2656,49.9796,230.375,9980,-412
2023/8/19 9:20,747.5,29483,42.5781,50.0154,230.359,9842,-323,42.4375,50.0154,231,9820,-350,42.4375,50.0151,231.141,9821,-383
2023/8/19 9:25,746.688,18642,27.2109,49.9643,228.641,6204,-296,27.1797,49.9642,230.578,6226,-298,27.125,49.9627,228.984,6212,-251
2023/8/19 9:30,747.375,14653,21.3594,50.0186,227.953,4869,-313,21.3203,50.0174,228.734,4881,-243,21.4219,50.0189,229.734,4903,-263
2023/8/19 9:35,747.375,20376,29.5859,49.9873,227.672,6755,-333,29.7812,49.9876,228.703,6826,-264,29.6641,49.9859,228.844,6795,-336
2023/8/19 9:40,747,28084,40.6406,50.0312,229.438,9349,-392,40.6406,50.0309,229.719,9363,-342,40.6953,50.0295,229.234,9372,-317
2023/8/19 9:45,747.312,27184,39.3672,49.9781,228.188,9017,-357,39.5469,49.9804,228.672,9085,-332,39.5391,49.9755,229.016,9082,-406
2023/8/19 9:50,747.312,22838,33.1875,49.9622,228.484,7596,-355,33.2109,49.9618,229.547,7632,-330,33.1172,49.9609,229.375,7610,-348
2023/8/19 9:55,748.125,13123,19.2266,50.027,227.297,4362,-310,19.2656,50.0256,229.359,4388,-265,19.1875,50.026,228.266,4373,-296
2023/8/19 10:00,747.125,9325,13.6172,50.0321,225.25,3076,-304,13.7266,50.0301,227.328,3117,-263,13.7891,50.0308,227.703,3132,-297
2023/8/19 10:05,748.062,7697,11.3984,49.9602,226.891,2553,-303,11.4375,49.9588,229.016,2577,-269,11.4062,49.9605,227.844,2567,-305
2023/8/19 10:10,748.125,5614,8.33594,49.986,225.047,1852,-345,8.41406,49.9868,226.969,1884,-320,8.39844,49.9854,226.609,1878,-336
2023/8/19 10:15,747.688,3899,5.94531,49.9897,223.984,1300,-324,5.875,49.9898,226.531,1297,-297,5.89844,49.9894,226.125,1302,-307
2023/8/19 10:20,747.75,6215,9.16406,49.9995,225.531,2055,-320,9.21875,49.9988,227.641,2083,-301,9.19531,49.9995,227.672,2077,-329
2023/8/19 10:25,747.5,7109,10.4766,49.9855,227.031,2356,-329,10.6016,49.986,230,2398,-294,10.4062,49.9859,228.469,2355,-329
2023/8/19 10:30,748.062,8138,12.0781,49.9888,225.75,2722,-296,11.9453,49.9892,228.516,2710,-275,11.9375,49.9872,227.891,2706,-304
2023/8/19 10:35,747.875,7268,10.7031,49.9928,227.812,2407,-319,10.8125,49.9937,230.406,2451,-281,10.6484,49.9947,229.047,2410,-302
2023/8/19 10:40,747.938,6761,9.97656,49.9691,226.5,2239,-355,10.0312,49.9696,228.891,2269,-302,9.97656,49.9683,228,2253,-335
2023/8/19 10:45,747.625,8277,12.2344,49.9905,225.656,2758,-339,12.1719,49.9891,227.703,2760,-315,12.1562,49.9884,227.797,2759,-333
2023/8/19 10:50,747.812,10464,15.2344,50.0237,226.469,3459,-299,15.3359,50.0243,228.359,3503,-251,15.3438,50.0228,228.703,3502,-314
2023/8/19 10:55,747.812,11329,16.5938,50.0332,227.734,3772,-303,16.5547,50.0326,229.203,3786,-230,16.5,50.0342,229.719,3771,-275
2023/8/19 11:00,747.938,12380,18.1094,49.9503,229.359,4110,-288,18.1484,49.9514,231.172,4139,-258,18.1016,49.9514,229.984,4131,-303
2023/8/19 11:05,747.562,14281,20.8828,50.0104,228.469,4757,-293,20.7891,50.0107,229.766,4762,-258,20.7891,50.0108,229.875,4762,-260
2023/8/19 11:10,747.375,16179,23.6094,49.9761,229.078,5391,-253,23.5781,49.9761,230.281,5410,-275,23.4375,49.9759,229.531,5378,-292
2023/8/19 11:15,747.5,17529,25.5234,49.9833,226.797,5823,-308,25.5703,49.984,228.656,5862,-246,25.5156,49.9821,228.672,5844,-232
2023/8/19 11:20,747.625,18860,27.3438,49.9932,228.031,6251,-320,27.4766,49.9922,229.094,6301,-302,27.4609,49.9916,229.297,6308,-301
2023/8/19 11:25,748.125,31054,44.8516,49.9986,231.969,10347,-386,44.8125,49.9977,231.984,10361,-331,44.7891,49.9985,232.047,10346,-412
2023/8/19 11:30,747.062,20343,29.6406,49.9978,228.984,6788,-388,29.4141,49.9976,229.766,6769,-308,29.5234,49.9973,229.641,6786,-308
2023/8/19 11:35,746.875,15203,22.1641,49.9653,226.438,5049,-303,22.2188,49.966,227.906,5082,-302,22.2031,49.9643,228.094,5072,-303
2023/8/19 11:40,747.5,18405,26.6406,49.9926,229.859,6105,-295,26.7891,49.9952,231.453,6169,-270,26.6406,49.994,230.406,6131,-293
2023/8/19 11:45,747.438,13828,20.1484,50.0308,229.484,4586,-303,20.1797,50.0304,231.156,4620,-275,20.2031,50.0328,229.516,4622,-271
2023/8/19 11:50,747.438,12433,18.2031,50.0077,227.531,4122,-287,18.2734,50.0069,229.031,4158,-288,18.2578,50.009,228.938,4153,-287
2023/8/19 11:55,747.75,13762,20.0547,50.0258,227.172,4568,-273,20.0703,50.0261,229.047,4592,-272,20.1094,50.0267,228.781,4602,-254
2023/8/19 12:00,747.188,21728,31.6172,49.9983,231.359,7242,-325,31.5859,49.9976,232.094,7267,-363,31.4219,49.9998,231.438,7219,-363
2023/8/19 12:05,747.75,37677,53.9531,50.0355,232.953,12576,-426,53.8359,50.0359,232.797,12563,-425,53.8281,50.0349,232.359,12538,-459
2023/8/19 12:10,747.375,31322,45.0469,49.9919,231.141,10431,-388,44.9922,49.992,231.734,10451,-334,45.0078,49.9902,231.188,10440,-416
2023/8/19 12:15,747.438,19243,28.1016,49.978,226,6389,-302,28.1172,49.9782,227.547,6424,-325,28.125,49.9774,227.906,6430,-343
2023/8/19 12:20,747.438,6183,9.16406,50.0098,224.578,2041,-332,9.1875,50.0112,226.5,2060,-315,9.28125,50.0078,226.328,2082,-335
2023/8/19 12:25,747.5,14440,21.1719,50.0086,226.438,4810,-312,21.1094,50.0097,228.219,4819,-281,21.0625,50.0079,227.766,4811,-278
2023/8/19 12:30,747.562,37472,53.7969,50.0041,233.203,12499,-457,53.75,50.004,233.672,12506,-390,53.6406,50.0044,232.719,12467,-396
2023/8/19 12:35,747.438,19086,27.7422,49.9897,228.016,6358,-357,27.6875,49.9906,229.484,6367,-301,27.6719,49.988,229.766,6361,-301
2023/8/19 12:40,747.188,18164,26.3906,49.9791,229.469,6056,-313,26.2891,49.9783,231.25,6059,-295,26.2812,49.9786,229.844,6049,-333
2023/8/19 12:45,747.625,15384,22.3594,49.9698,229.672,5099,-287,22.4453,49.9695,231.562,5144,-306,22.4219,49.9715,230.594,5141,-307
2023/8/19 12:50,747.688,10056,14.7344,50.0368,229.172,3349,-306,14.6719,50.0365,230.75,3354,-284,14.6875,50.0383,230.266,3353,-317
2023/8/19 12:55,747.125,5758,8.53906,50.0134,227.047,1909,-356,8.53906,50.0133,228.719,1921,-334,8.57031,50.0136,229.062,1928,-358
2023/8/19 13:00,747.25,3568,5.38281,49.9787,225.719,1180,-312,5.45312,49.9773,228.203,1202,-312,5.39844,49.9778,228.141,1186,-325
2023/8/19 13:05,747.125,3647,5.53906,49.9743,227.344,1214,-325,5.46875,49.9733,230.422,1213,-293,5.51562,49.9749,229.875,1220,-314
2023/8/19 13:10,747.75,4936,7.40625,50.0191,227.188,1643,-345,7.3125,50.0191,230.266,1639,-304,7.375,50.0193,228.719,1654,-331
2023/8/19 13:15,747.062,5622,8.33594,49.9816,226.812,1867,-357,8.34375,49.9813,229.125,1882,-343,8.34375,49.9816,228.859,1873,-384
2023/8/19 13:20,748.562,5557,8.26562,50.0324,226.859,1851,-345,8.19531,50.0317,229.125,1848,-317,8.25,50.0317,228.906,1858,-346
2023/8/19 13:25,747.75,6176,9.14062,49.9683,227.438,2053,-321,9.13281,49.969,229.703,2068,-295,9.09375,49.9686,228.656,2055,-321
2023/8/19 13:30,747.625,5814,8.65625,50.0332,227.547,1936,-347,8.60938,50.033,229.375,1940,-318,8.61719,50.0337,229.172,1938,-352
2023/8/19 13:35,747.688,6233,9.21094,49.9735,226.656,2064,-347,9.25,49.9742,228.688,2090,-317,9.22656,49.9731,228.359,2079,-354
2023/8/19 13:40,748.25,6784,10,50.0106,227.891,2250,-343,10.0078,50.0094,230.359,2269,-294,10.0078,50.0104,229.375,2265,-323
2023/8/19 13:45,748.25,7163,10.4766,49.9603,228.078,2355,-344,10.6641,49.9594,229.531,2413,-311,10.5859,49.961,229.625,2395,-332
2023/8/19 13:50,747.25,7559,11.0703,49.9884,226.891,2501,-347,11.2031,49.9882,228.672,2546,-342,11.0547,49.9898,229.094,2512,-348
2023/8/19 13:55,748.438,8103,11.9531,49.9688,226.188,2699,-303,11.8672,49.9697,227.672,2690,-293,11.9922,49.9679,227.609,2714,-313
2023/8/19 14:00,748.188,8886,13.1328,49.9665,228.312,2959,-328,13.1094,49.9666,230.359,2973,-288,13.0469,49.9685,229.328,2954,-336
2023/8/19 14:05,747.688,9386,13.8672,50.0004,227.203,3152,-297,13.6797,49.9993,229.031,3122,-274,13.6406,50.0006,228.984,3112,-307
2023/8/19 14:10,747.562,9336,13.7812,49.9717,226.609,3126,-317,13.6562,49.9722,228.875,3113,-273,13.5938,49.9712,228.375,3097,-316
2023/8/19 14:15,748.312,9510,13.9453,49.9663,227.422,3164,-298,13.8594,49.9643,229.109,3158,-265,14,49.966,229.266,3188,-301
2023/8/19 14:20,748.125,9450,13.875,49.9858,226.922,3146,-309,13.8281,49.987,228.594,3154,-286,13.8203,49.9852,228.266,3150,-318
2023/8/19 14:25,748.375,8950,13.1328,50.0089,227.438,2975,-319,13.1094,50.0083,228.906,2988,-277,13.1016,50.0084,229.172,2987,-300
2023/8/19 14:30,747.688,8375,12.2891,49.9602,227.953,2783,-308,12.2656,49.9596,229.906,2795,-259,12.2812,49.9612,229.281,2797,-309
2023/8/19 14:35,747.75,7793,11.4141,50.0247,226.781,2575,-314,11.6016,50.0246,227.953,2630,-290,11.4219,50.0249,228.953,2588,-330
2023/8/19 14:40,747.25,7368,10.8125,49.9658,226.594,2432,-328,10.9531,49.9654,229.266,2480,-282,10.8359,49.9648,228.156,2456,-304
2023/8/19 14:45,746.875,7189,10.6406,50.0121,225.875,2393,-332,10.5469,50.0122,226.906,2386,-293,10.6562,50.0113,228.031,2410,-341
2023/8/19 14:50,747.562,7572,10.9688,49.9713,227,2479,-315,11.2344,49.9712,228.344,2554,-277,11.1875,49.9709,229.547,2539,-319
2023/8/19 14:55,748.062,8552,12.6172,50.0223,227.516,2859,-310,12.4766,50.0217,229.625,2843,-293,12.4922,50.0221,229.375,2850,-312
2023/8/19 15:00,747.75,9739,14.1562,49.9763,228.594,3232,-300,14.1484,49.9776,229.844,3244,-280,14.2266,49.976,229.953,3263,-303
2023/8/19 15:05,748.25,10847,16.1484,50.0043,224.922,3615,-282,16.1328,50.0043,226.891,3629,-282,16.0469,50.0058,225.828,3603,-308
2023/8/19 15:10,748.5,11937,17.6953,49.9696,224.766,3981,-322,17.5547,49.9693,226.625,3966,-282,17.6328,49.9694,226.391,3990,-298
2023/8/19 15:15,747.625,13259,19.5391,49.9618,224.109,4404,-298,19.5078,49.9632,225.719,4410,-251,19.6406,49.9626,226.609,4445,-271
2023/8/19 15:20,747,14835,21.8438,49.9963,227.078,4925,-264,21.9062,49.9951,227.797,4951,-262,21.9062,49.9972,227.75,4959,-266
2023/8/19 15:25,747.5,16448,24.1562,49.9957,226.766,5469,-292,24.1172,49.9956,227.672,5475,-281,24.2422,49.9972,227.953,5504,-300
2023/8/19 15:30,747.438,17991,26.3828,50.0101,226.781,5982,-313,26.4062,50.0094,227.359,5994,-292,26.4688,50.0096,227.5,6015,-333
2023/8/19 15:35,747.125,18034,26.375,50.0052,225.938,5984,-312,26.4766,50.005,226.406,6022,-273,26.5,50.0047,227.016,6028,-294
